Borough,"date_mday","ComplaintType",count
BROOKLYN,6,"Homeless Encampment",1
BROOKLYN,6,"Homeless Person Assistance",1
BROOKLYN,6,"Illegal Parking",72
BROOKLYN,6,"Illegal Tree Damage",2
BROOKLYN,6,"Indoor Air Quality",2
BROOKLYN,6,"Indoor Sewage",3
BROOKLYN,6,Lead,2
BROOKLYN,6,"Litter Basket / Request",6
BROOKLYN,6,"Maintenance or Facility",4
BROOKLYN,6,"Missed Collection (All Materials)",18
BROOKLYN,6,Noise,32
BROOKLYN,6,"Noise - Commercial",14
BROOKLYN,6,"Noise - Street/Sidewalk",5
BROOKLYN,6,"Noise - Vehicle",10
BROOKLYN,6,"Non-Residential Heat",1
BROOKLYN,6,"OUTSIDE BUILDING",3
BROOKLYN,6,"Other Enforcement",11
BROOKLYN,6,"Overflowing Recycling Baskets",1
BROOKLYN,6,"Overgrown Tree/Branches",11
BROOKLYN,6,"PAINT/PLASTER",80
BROOKLYN,6,PLUMBING,54
BROOKLYN,6,Plumbing,2
BROOKLYN,6,"Public Payphone Complaint",1
BROOKLYN,6,Rodent,21
BROOKLYN,6,"Root/Sewer/Sidewalk Condition",7
BROOKLYN,6,SAFETY,14
BROOKLYN,6,SCRIE,7
BROOKLYN,6,"Sanitation Condition",27
BROOKLYN,6,"School Maintenance",3
BROOKLYN,6,Sewer,24
BROOKLYN,6,"Sidewalk Condition",2
BROOKLYN,6,Smoking,1
BROOKLYN,6,"Special Enforcement",5
BROOKLYN,6,"Standing Water",1
BROOKLYN,6,"Street Condition",56
BROOKLYN,6,"Street Light Condition",105
BROOKLYN,6,"Street Sign - Damaged",9
BROOKLYN,6,"Street Sign - Dangling",4
BROOKLYN,6,"Street Sign - Missing",8
BROOKLYN,6,"Sweeping/Inadequate",1
BROOKLYN,6,"Sweeping/Missed",9
BROOKLYN,6,"Taxi Complaint",5
BROOKLYN,6,"Taxi Report",1
BROOKLYN,6,Traffic,3
BROOKLYN,6,"Traffic Signal Condition",53
BROOKLYN,6,"UNSANITARY CONDITION",96
BROOKLYN,6,"Vacant Lot",2
BROOKLYN,6,Vending,1
BROOKLYN,6,"WATER LEAK",30
BROOKLYN,6,WNW,1
BROOKLYN,6,"Water Quality",2
BROOKLYN,6,"Water System",23
BROOKLYN,7,APPLIANCE,8
BROOKLYN,7,"Air Quality",7
BROOKLYN,7,"Animal Abuse",6
BROOKLYN,7,Asbestos,2
BROOKLYN,7,"BEST/Site Safety",1
BROOKLYN,7,"Bike Rack Condition",1
BROOKLYN,7,"Blocked Driveway",116
BROOKLYN,7,Boilers,1
BROOKLYN,7,"Broken Muni Meter",13
BROOKLYN,7,"Building/Use",22
BROOKLYN,7,Construction,1
BROOKLYN,7,"Consumer Complaint",14
BROOKLYN,7,"Cranes and Derricks",2
BROOKLYN,7,"Curb Condition",2
BROOKLYN,7,"DOF Property - Reduction Issue",3
BROOKLYN,7,"DOOR/WINDOW",37
BROOKLYN,7,"Damaged Tree",24
BROOKLYN,7,"Dead Tree",6
BROOKLYN,7,"Derelict Vehicle",15
BROOKLYN,7,"Derelict Vehicles",6
BROOKLYN,7,"Dirty Conditions",24
BROOKLYN,7,Drinking,1
BROOKLYN,7,ELECTRIC,26
BROOKLYN,7,ELEVATOR,1
BROOKLYN,7,Electrical,2
BROOKLYN,7,Elevator,4
BROOKLYN,7,"FLOORING/STAIRS",28
BROOKLYN,7,"Fire Alarm - Reinspection",1
BROOKLYN,7,"Fire Safety Director - F58",1
BROOKLYN,7,"Food Establishment",4
BROOKLYN,7,"Food Poisoning",6
BROOKLYN,7,GENERAL,25
BROOKLYN,7,"General Construction/Plumbing",24
BROOKLYN,7,Graffiti,8
BROOKLYN,7,"HEAT/HOT WATER",432
BROOKLYN,7,"Hazardous Materials",2
BROOKLYN,7,"Homeless Person Assistance",2
BROOKLYN,7,IGR,1
BROOKLYN,7,"Illegal Animal Kept as Pet",1
BROOKLYN,7,"Illegal Parking",84
BROOKLYN,7,"Illegal Tree Damage",2
BROOKLYN,7,"Indoor Air Quality",6
BROOKLYN,7,"Industrial Waste",1
BROOKLYN,7,"Investigations and Discipline (IAD)",1
BROOKLYN,7,Lead,2
BROOKLYN,7,"Litter Basket / Request",2
BROOKLYN,7,"Maintenance or Facility",7
BROOKLYN,7,"Missed Collection (All Materials)",59
BROOKLYN,7,Mold,1
BROOKLYN,7,Noise,22
BROOKLYN,7,"Noise - Commercial",29
BROOKLYN,7,"Noise - Street/Sidewalk",8
BROOKLYN,7,"Noise - Vehicle",11
BROOKLYN,7,"OUTSIDE BUILDING",2
BROOKLYN,7,"Other Enforcement",6
BROOKLYN,7,"Overflowing Litter Baskets",1
BROOKLYN,7,"Overgrown Tree/Branches",10
BROOKLYN,7,"PAINT/PLASTER",70
BROOKLYN,7,PLUMBING,50
BROOKLYN,7,Plumbing,7
BROOKLYN,7,Rodent,25
BROOKLYN,7,"Root/Sewer/Sidewalk Condition",10
BROOKLYN,7,SAFETY,3
BROOKLYN,7,SCRIE,7
BROOKLYN,7,"Sanitation Condition",29
BROOKLYN,7,"Scaffold Safety",1
BROOKLYN,7,"School Maintenance",1
BROOKLYN,7,Sewer,15
BROOKLYN,7,"Sidewalk Condition",6
BROOKLYN,7,"Special Projects Inspection Team (SPIT)",1
BROOKLYN,7,"Street Condition",48
BROOKLYN,7,"Street Light Condition",45
BROOKLYN,7,"Street Sign - Dangling",5
BROOKLYN,7,"Street Sign - Missing",2
BROOKLYN,7,"Sweeping/Missed",6
BROOKLYN,7,"Taxi Complaint",6
BROOKLYN,7,"Taxi Report",1
BROOKLYN,7,Traffic,3
BROOKLYN,7,"Traffic Signal Condition",36
BROOKLYN,7,"UNSANITARY CONDITION",90
BROOKLYN,7,"Unleashed Dog",1
BROOKLYN,7,"Unsanitary Animal Pvt Property",2
BROOKLYN,7,"Vacant Lot",1
BROOKLYN,7,Vending,1
BROOKLYN,7,"WATER LEAK",26
BROOKLYN,7,WNW,1
BROOKLYN,7,"Water Conservation",2
BROOKLYN,7,"Water System",20
BROOKLYN,8,APPLIANCE,4
BROOKLYN,8,"Air Quality",3
BROOKLYN,8,"Animal Abuse",6
BROOKLYN,8,"Blocked Driveway",95
BROOKLYN,8,"Broken Muni Meter",14
BROOKLYN,8,"Building/Use",11
BROOKLYN,8,"Consumer Complaint",15
BROOKLYN,8,"Curb Condition",1
BROOKLYN,8,"DOOR/WINDOW",21
BROOKLYN,8,"Damaged Tree",7
BROOKLYN,8,"Dead Tree",2
BROOKLYN,8,"Derelict Bicycle",1
BROOKLYN,8,"Derelict Vehicle",4
BROOKLYN,8,"Derelict Vehicles",11
BROOKLYN,8,"Dirty Conditions",19
BROOKLYN,8,Drinking,2
BROOKLYN,8,ELECTRIC,18
BROOKLYN,8,Elevator,2
BROOKLYN,8,"FLOORING/STAIRS",12
BROOKLYN,8,"Fire Alarm - New System",2
BROOKLYN,8,"Food Establishment",1
BROOKLYN,8,"Food Poisoning",5
BROOKLYN,8,"For Hire Vehicle Report",1
BROOKLYN,8,GENERAL,12
BROOKLYN,8,"General Construction/Plumbing",8
BROOKLYN,8,Graffiti,35
BROOKLYN,8,"HEAT/HOT WATER",467
BROOKLYN,8,"Hazardous Materials",1
BROOKLYN,8,"Homeless Encampment",1
BROOKLYN,8,"Homeless Person Assistance",1
BROOKLYN,8,"Illegal Parking",59
BROOKLYN,8,"Indoor Air Quality",1
BROOKLYN,8,"Maintenance or Facility",4
BROOKLYN,8,"Missed Collection (All Materials)",18
BROOKLYN,8,Noise,62
BROOKLYN,8,"Noise - Commercial",68
BROOKLYN,8,"Noise - House of Worship",1
BROOKLYN,8,"Noise - Park",3
BROOKLYN,8,"Noise - Street/Sidewalk",16
BROOKLYN,8,"Noise - Vehicle",5
BROOKLYN,8,"Non-Residential Heat",2
BROOKLYN,8,"OUTSIDE BUILDING",2
BROOKLYN,8,"Other Enforcement",4
BROOKLYN,8,"Overgrown Tree/Branches",3
BROOKLYN,8,"PAINT/PLASTER",42
BROOKLYN,8,PLUMBING,44
BROOKLYN,8,Plumbing,1
BROOKLYN,8,Rodent,13
BROOKLYN,8,"Root/Sewer/Sidewalk Condition",1
BROOKLYN,8,SAFETY,6
BROOKLYN,8,SCRIE,1
BROOKLYN,8,SDEP,7
BROOKLYN,8,STSK,4
BROOKLYN,8,"Sanitation Condition",27
BROOKLYN,8,"School Maintenance",1
BROOKLYN,8,Sewer,21
BROOKLYN,8,"Sidewalk Condition",1
BROOKLYN,8,Smoking,2
BROOKLYN,8,"Street Condition",26
BROOKLYN,8,"Street Light Condition",17
BROOKLYN,8,"Street Sign - Damaged",5
BROOKLYN,8,"Street Sign - Dangling",4
BROOKLYN,8,"Street Sign - Missing",1
BROOKLYN,8,"Sweeping/Missed",1
BROOKLYN,8,"Taxi Complaint",4
BROOKLYN,8,Traffic,2
BROOKLYN,8,"Traffic Signal Condition",28
BROOKLYN,8,"UNSANITARY CONDITION",60
BROOKLYN,8,"Unsanitary Animal Pvt Property",1
BROOKLYN,8,"Urinating in Public",1
BROOKLYN,8,"Vacant Lot",1
BROOKLYN,8,"WATER LEAK",28
BROOKLYN,8,WNW,1
BROOKLYN,8,"Water Conservation",1
BROOKLYN,8,"Water Quality",1
BROOKLYN,8,"Water System",10
BROOKLYN,9,APPLIANCE,4
BROOKLYN,9,"Air Quality",5
BROOKLYN,9,"Animal Abuse",6
BROOKLYN,9,"Animal in a Park",1
BROOKLYN,9,Asbestos,2
BROOKLYN,9,"Bike Rack Condition",1
BROOKLYN,9,"Blocked Driveway",97
BROOKLYN,9,Boilers,2
BROOKLYN,9,"Broken Muni Meter",1
BROOKLYN,9,"Building/Use",10
BROOKLYN,9,"City Vehicle Placard Complaint",1
BROOKLYN,9,Construction,1
BROOKLYN,9,"Consumer Complaint",3
BROOKLYN,9,"Curb Condition",2
BROOKLYN,9,"DOOR/WINDOW",13
BROOKLYN,9,"DPR Internal",1
BROOKLYN,9,"Damaged Tree",4
BROOKLYN,9,"Dead Tree",1
BROOKLYN,9,"Derelict Bicycle",2
BROOKLYN,9,"Derelict Vehicle",10
BROOKLYN,9,"Derelict Vehicles",9
BROOKLYN,9,"Dirty Conditions",5
BROOKLYN,9,"Disorderly Youth",1
BROOKLYN,9,ELECTRIC,15
BROOKLYN,9,Elevator,1
BROOKLYN,9,"FLOORING/STAIRS",12
BROOKLYN,9,"Fire Alarm - Reinspection",1
BROOKLYN,9,"Food Establishment",1
BROOKLYN,9,"Food Poisoning",2
BROOKLYN,9,"For Hire Vehicle Complaint",3
BROOKLYN,9,"For Hire Vehicle Report",1
BROOKLYN,9,"Found Property",1
BROOKLYN,9,GENERAL,4
BROOKLYN,9,"General Construction/Plumbing",11
BROOKLYN,9,Graffiti,5
BROOKLYN,9,"HEAT/HOT WATER",245
BROOKLYN,9,"Hazardous Materials",2
BROOKLYN,9,"Homeless Person Assistance",1
BROOKLYN,9,"Illegal Animal Kept as Pet",1
BROOKLYN,9,"Illegal Parking",81
BROOKLYN,9,"Indoor Air Quality",1
BROOKLYN,9,"Industrial Waste",3
BROOKLYN,9,"Litter Basket / Request",3
BROOKLYN,9,"Maintenance or Facility",1
BROOKLYN,9,"Missed Collection (All Materials)",18
BROOKLYN,9,Noise,48
BROOKLYN,9,"Noise - Commercial",58
BROOKLYN,9,"Noise - House of Worship",3
BROOKLYN,9,"Noise - Park",4
BROOKLYN,9,"Noise - Street/Sidewalk",22
BROOKLYN,9,"Noise - Vehicle",10
BROOKLYN,9,"Non-Residential Heat",2
BROOKLYN,9,"Other Enforcement",3
BROOKLYN,9,"Overgrown Tree/Branches",6
BROOKLYN,9,"PAINT/PLASTER",22
BROOKLYN,9,PLUMBING,16
BROOKLYN,9,Plumbing,2
BROOKLYN,9,"Public Payphone Complaint",1
BROOKLYN,9,Rodent,13
BROOKLYN,9,"Root/Sewer/Sidewalk Condition",1
BROOKLYN,9,"Sanitation Condition",40
BROOKLYN,9,"School Maintenance",2
BROOKLYN,9,Sewer,12
BROOKLYN,9,"Sidewalk Condition",1
BROOKLYN,9,"Special Projects Inspection Team (SPIT)",2
BROOKLYN,9,"Street Condition",42
BROOKLYN,9,"Street Light Condition",21
BROOKLYN,9,"Street Sign - Damaged",7
BROOKLYN,9,"Street Sign - Missing",5
BROOKLYN,9,"Sweeping/Missed",2
BROOKLYN,9,"Taxi Complaint",9
BROOKLYN,9,"Taxi Report",1
BROOKLYN,9,Traffic,1
BROOKLYN,9,"Traffic Signal Condition",11
BROOKLYN,9,"UNSANITARY CONDITION",34
BROOKLYN,9,"Unsanitary Animal Pvt Property",2
BROOKLYN,9,"WATER LEAK",17
BROOKLYN,9,WNW,2
BROOKLYN,9,"Water System",20
BROOKLYN,9,"Window Guard",1
MANHATTAN,1,APPLIANCE,3
MANHATTAN,1,"Air Quality",2
MANHATTAN,1,"Animal Abuse",3
MANHATTAN,1,"Blocked Driveway",6
MANHATTAN,1,Boilers,2
MANHATTAN,1,"Broken Muni Meter",41
MANHATTAN,1,"Building/Use",3
MANHATTAN,1,"Consumer Complaint",4
MANHATTAN,1,"DOOR/WINDOW",12
MANHATTAN,1,"Dirty Conditions",8
MANHATTAN,1,ELECTRIC,8
MANHATTAN,1,Elevator,5
MANHATTAN,1,"FLOORING/STAIRS",12
MANHATTAN,1,"Fire Safety Director - F58",5
MANHATTAN,1,"Food Establishment",8
MANHATTAN,1,"Food Poisoning",5
MANHATTAN,1,"For Hire Vehicle Complaint",5
MANHATTAN,1,"Found Property",2
MANHATTAN,1,GENERAL,10
MANHATTAN,1,"General Construction/Plumbing",4
MANHATTAN,1,"HEAT/HOT WATER",426
MANHATTAN,1,"Hazardous Materials",1
MANHATTAN,1,"Highway Condition",1
MANHATTAN,1,"Homeless Encampment",3
MANHATTAN,1,"Homeless Person Assistance",4
MANHATTAN,1,"Illegal Parking",24
MANHATTAN,1,"Indoor Air Quality",6
MANHATTAN,1,"Maintenance or Facility",1
MANHATTAN,1,"Missed Collection (All Materials)",3
MANHATTAN,1,Noise,103
MANHATTAN,1,"Noise - Commercial",77
MANHATTAN,1,"Noise - House of Worship",2
MANHATTAN,1,"Noise - Street/Sidewalk",28
MANHATTAN,1,"Noise - Vehicle",10
MANHATTAN,1,"Non-Residential Heat",2
MANHATTAN,1,"OUTSIDE BUILDING",2
MANHATTAN,1,"Other Enforcement",2
MANHATTAN,1,"Overflowing Litter Baskets",1
MANHATTAN,1,"PAINT/PLASTER",20
MANHATTAN,1,PLUMBING,27
MANHATTAN,1,"Recycling Enforcement",1
MANHATTAN,1,Rodent,8
MANHATTAN,1,SAFETY,2
MANHATTAN,1,SDSC,2
MANHATTAN,1,"Sanitation Condition",5
MANHATTAN,1,Sewer,1
MANHATTAN,1,"Sidewalk Condition",1
MANHATTAN,1,Smoking,2
MANHATTAN,1,"Special Projects Inspection Team (SPIT)",1
MANHATTAN,1,"Street Condition",34
MANHATTAN,1,"Street Light Condition",8
MANHATTAN,1,"Taxi Complaint",33
MANHATTAN,1,"Taxi Report",5
MANHATTAN,1,Traffic,4
MANHATTAN,1,"Traffic Signal Condition",12
MANHATTAN,1,"UNSANITARY CONDITION",20
MANHATTAN,1,"WATER LEAK",15
MANHATTAN,1,WNW,1
MANHATTAN,1,"Water Quality",1
MANHATTAN,1,"Water System",5
MANHATTAN,10,APPLIANCE,10
MANHATTAN,10,"Air Quality",16
MANHATTAN,10,"Animal Abuse",6
MANHATTAN,10,Asbestos,4
MANHATTAN,10,"Beach/Pool/Sauna Complaint",1
MANHATTAN,10,"Blocked Driveway",5
MANHATTAN,10,Boilers,4
MANHATTAN,10,"Bridge Condition",1
MANHATTAN,10,"Broken Muni Meter",41
MANHATTAN,10,"Broken Parking Meter",5
MANHATTAN,10,"Building/Use",2
MANHATTAN,10,"Collection Truck Noise",1
MANHATTAN,10,Construction,1
MANHATTAN,10,"Consumer Complaint",14
MANHATTAN,10,"DOF Parking - Tax Exemption",4
MANHATTAN,10,"DOF Property - Reduction Issue",3
MANHATTAN,10,"DOOR/WINDOW",23
MANHATTAN,10,"Dead Tree",1
MANHATTAN,10,"Derelict Bicycle",3
MANHATTAN,10,"Derelict Vehicle",2
MANHATTAN,10,"Derelict Vehicles",2
MANHATTAN,10,"Dirty Conditions",21
MANHATTAN,10,Drinking,1
MANHATTAN,10,"EAP Inspection - F59",4
MANHATTAN,10,ELECTRIC,22
MANHATTAN,10,Electrical,3
MANHATTAN,10,Elevator,17
MANHATTAN,10,"FLOORING/STAIRS",23
MANHATTAN,10,"Fire Alarm - Modification",1
MANHATTAN,10,"Fire Safety Director - F58",12
MANHATTAN,10,"Food Establishment",8
MANHATTAN,10,"Food Poisoning",4
MANHATTAN,10,"For Hire Vehicle Complaint",5
MANHATTAN,10,"Found Property",3
MANHATTAN,10,GENERAL,24
MANHATTAN,10,"General Construction/Plumbing",33
MANHATTAN,10,Graffiti,10
MANHATTAN,10,"HEAT/HOT WATER",207
MANHATTAN,10,"Highway Condition",1
MANHATTAN,10,"Homeless Encampment",10
MANHATTAN,10,"Homeless Person Assistance",5
MANHATTAN,10,"Illegal Parking",30
MANHATTAN,10,"Illegal Tree Damage",3
MANHATTAN,10,"Indoor Air Quality",10
MANHATTAN,10,Lead,3
MANHATTAN,10,"Litter Basket / Request",1
MANHATTAN,10,"Maintenance or Facility",2
MANHATTAN,10,"Missed Collection (All Materials)",8
MANHATTAN,10,Noise,80
MANHATTAN,10,"Noise - Commercial",43
MANHATTAN,10,"Noise - Helicopter",1
MANHATTAN,10,"Noise - Street/Sidewalk",33
MANHATTAN,10,"Noise - Vehicle",9
MANHATTAN,10,"Non-Residential Heat",1
MANHATTAN,10,"Other Enforcement",2
MANHATTAN,10,"Overflowing Litter Baskets",1
MANHATTAN,10,"Overgrown Tree/Branches",3
MANHATTAN,10,"PAINT/PLASTER",53
MANHATTAN,10,PLUMBING,29
MANHATTAN,10,Plumbing,3
MANHATTAN,10,"Recycling Enforcement",2
MANHATTAN,10,Rodent,26
MANHATTAN,10,"Root/Sewer/Sidewalk Condition",1
MANHATTAN,10,SAFETY,10
MANHATTAN,10,SCRIE,21
MANHATTAN,10,"Sanitation Condition",9
MANHATTAN,10,"Scaffold Safety",1
MANHATTAN,10,"School Maintenance",1
MANHATTAN,10,Sewer,1
MANHATTAN,10,"Sidewalk Condition",6
MANHATTAN,10,Smoking,1
MANHATTAN,10,"Special Enforcement",1
MANHATTAN,10,"Special Projects Inspection Team (SPIT)",5
MANHATTAN,10,"Standing Water",2
MANHATTAN,10,"Street Condition",35
MANHATTAN,10,"Street Light Condition",18
MANHATTAN,10,"Street Sign - Damaged",3
MANHATTAN,10,"Street Sign - Dangling",5
MANHATTAN,10,"Sweeping/Inadequate",2
MANHATTAN,10,"Sweeping/Missed",2
MANHATTAN,10,"Taxi Complaint",29
MANHATTAN,10,"Taxi Report",5
MANHATTAN,10,Traffic,4
MANHATTAN,10,"Traffic Signal Condition",16
MANHATTAN,10,"UNSANITARY CONDITION",43
MANHATTAN,10,"Unleashed Dog",1
MANHATTAN,10,"Unsanitary Pigeon Condition",1
MANHATTAN,10,Vending,7
MANHATTAN,10,"WATER LEAK",13
MANHATTAN,10,WLWP,1
MANHATTAN,10,WNW,2
MANHATTAN,10,"Water System",18
MANHATTAN,11,APPLIANCE,11
MANHATTAN,11,"Air Quality",10
MANHATTAN,11,"Animal Abuse",1
MANHATTAN,11,Asbestos,1
MANHATTAN,11,"Beach/Pool/Sauna Complaint",1
MANHATTAN,11,"Bike/Roller/Skate Chronic",3
MANHATTAN,11,"Blocked Driveway",5
MANHATTAN,11,Boilers,3
MANHATTAN,11,"Bottled Water",1
MANHATTAN,11,"Bridge Condition",1
MANHATTAN,11,"Broken Muni Meter",60
MANHATTAN,11,"Broken Parking Meter",4
MANHATTAN,11,"Building/Use",5
MANHATTAN,11,"Consumer Complaint",8
MANHATTAN,11,"Cranes and Derricks",1
MANHATTAN,11,"DOF Parking - Tax Exemption",1
MANHATTAN,11,"DOOR/WINDOW",23
MANHATTAN,11,"DPR Internal",2
MANHATTAN,11,"Dead Tree",1
MANHATTAN,11,"Derelict Bicycle",4
MANHATTAN,11,"Derelict Vehicle",3
MANHATTAN,11,"Derelict Vehicles",2
MANHATTAN,11,"Dirty Conditions",14
MANHATTAN,11,"Drinking Water",1
MANHATTAN,11,"EAP Inspection - F59",6
MANHATTAN,11,ELECTRIC,10
MANHATTAN,11,Electrical,1
MANHATTAN,11,Elevator,5
MANHATTAN,11,"FLOORING/STAIRS",20
MANHATTAN,11,"Fire Alarm - Reinspection",1
MANHATTAN,11,"Fire Safety Director - F58",15
MANHATTAN,11,"Food Establishment",11
MANHATTAN,11,"Food Poisoning",4
MANHATTAN,11,"For Hire Vehicle Report",1
MANHATTAN,11,"Found Property",2
MANHATTAN,11,GENERAL,22
MANHATTAN,11,"General Construction/Plumbing",14
MANHATTAN,11,Graffiti,5
MANHATTAN,11,"HEAT/HOT WATER",147
MANHATTAN,11,"Hazardous Materials",1
MANHATTAN,11,"Highway Condition",2
MANHATTAN,11,"Homeless Encampment",11
MANHATTAN,11,"Homeless Person Assistance",9
MANHATTAN,11,"Illegal Parking",34
MANHATTAN,11,"Indoor Air Quality",5
MANHATTAN,11,"Industrial Waste",1
MANHATTAN,11,Lead,1
MANHATTAN,11,"Litter Basket / Request",3
MANHATTAN,11,"Maintenance or Facility",6
MANHATTAN,11,"Missed Collection (All Materials)",4
MANHATTAN,11,Noise,100
MANHATTAN,11,"Noise - Commercial",41
MANHATTAN,11,"Noise - Helicopter",2
MANHATTAN,11,"Noise - Park",1
MANHATTAN,11,"Noise - Street/Sidewalk",49
MANHATTAN,11,"Noise - Vehicle",14
MANHATTAN,11,"Non-Residential Heat",3
MANHATTAN,11,"OUTSIDE BUILDING",3
MANHATTAN,11,"Other Enforcement",4
MANHATTAN,11,"Overflowing Litter Baskets",1
MANHATTAN,11,"Overgrown Tree/Branches",3
MANHATTAN,11,"PAINT/PLASTER",37
MANHATTAN,11,PLUMBING,27
MANHATTAN,11,Plumbing,1
MANHATTAN,11,"Recycling Enforcement",1
MANHATTAN,11,Rodent,25
MANHATTAN,11,"Root/Sewer/Sidewalk Condition",1
MANHATTAN,11,SAFETY,3
MANHATTAN,11,SCRIE,3
MANHATTAN,11,"Sanitation Condition",9
MANHATTAN,11,Sewer,9
MANHATTAN,11,"Sidewalk Condition",4
MANHATTAN,11,Smoking,2
MANHATTAN,11,"Special Projects Inspection Team (SPIT)",9
MANHATTAN,11,"Street Condition",37
MANHATTAN,11,"Street Light Condition",22
MANHATTAN,11,"Street Sign - Damaged",2
MANHATTAN,11,"Street Sign - Dangling",1
MANHATTAN,11,"Street Sign - Missing",1
MANHATTAN,11,"Taxi Complaint",25
MANHATTAN,11,"Taxi Report",1
MANHATTAN,11,Traffic,6
MANHATTAN,11,"Traffic Signal Condition",21
MANHATTAN,11,"UNSANITARY CONDITION",45
MANHATTAN,11,"Unsanitary Animal Pvt Property",1
MANHATTAN,11,Vending,10
MANHATTAN,11,"Violation of Park Rules",1
MANHATTAN,11,"WATER LEAK",14
MANHATTAN,11,WNW,1
MANHATTAN,11,"Water Conservation",2
MANHATTAN,11,"Water Quality",1
MANHATTAN,11,"Water System",13
MANHATTAN,12,APPLIANCE,10
MANHATTAN,12,"Air Quality",12
MANHATTAN,12,"Animal Abuse",3
MANHATTAN,12,"Animal in a Park",2
MANHATTAN,12,"Bike/Roller/Skate Chronic",1
MANHATTAN,12,"Blocked Driveway",5
MANHATTAN,12,Boilers,1
MANHATTAN,12,"Bridge Condition",1
MANHATTAN,12,"Broken Muni Meter",48
MANHATTAN,12,"Broken Parking Meter",4
MANHATTAN,12,"Building/Use",9
MANHATTAN,12,"Consumer Complaint",20
MANHATTAN,12,"DOF Parking - Tax Exemption",5
MANHATTAN,12,"DOF Property - Reduction Issue",5
MANHATTAN,12,"DOOR/WINDOW",24
MANHATTAN,12,"DPR Internal",5
MANHATTAN,12,"Damaged Tree",3
MANHATTAN,12,"Dead Tree",5
MANHATTAN,12,"Derelict Bicycle",2
MANHATTAN,12,"Derelict Vehicle",1
MANHATTAN,12,"Dirty Conditions",22
MANHATTAN,12,"Disorderly Youth",2
MANHATTAN,12,Drinking,1
MANHATTAN,12,"EAP Inspection - F59",1
MANHATTAN,12,ELECTRIC,26
MANHATTAN,12,Electrical,2
MANHATTAN,12,Elevator,7
MANHATTAN,12,"FLOORING/STAIRS",37
MANHATTAN,12,"Fire Alarm - Modification",3
MANHATTAN,12,"Fire Alarm - New System",1
MANHATTAN,12,"Fire Safety Director - F58",9
MANHATTAN,12,"Food Establishment",10
MANHATTAN,12,"Food Poisoning",3
MANHATTAN,12,"For Hire Vehicle Complaint",2
MANHATTAN,12,"For Hire Vehicle Report",1
MANHATTAN,12,GENERAL,28
MANHATTAN,12,"General Construction/Plumbing",25
MANHATTAN,12,Graffiti,3
MANHATTAN,12,"HEAT/HOT WATER",147
MANHATTAN,12,"Hazardous Materials",6
MANHATTAN,12,"Highway Condition",3
MANHATTAN,12,"Homeless Encampment",7
MANHATTAN,12,"Homeless Person Assistance",8
MANHATTAN,12,"Illegal Animal Sold",1
MANHATTAN,12,"Illegal Parking",25
MANHATTAN,12,"Illegal Tree Damage",2
MANHATTAN,12,"Indoor Air Quality",5
MANHATTAN,12,"Indoor Sewage",1
MANHATTAN,12,"Industrial Waste",1
MANHATTAN,12,"Litter Basket / Request",2
MANHATTAN,12,"Maintenance or Facility",6
MANHATTAN,12,"Missed Collection (All Materials)",1
MANHATTAN,12,Mold,2
MANHATTAN,12,Noise,110
MANHATTAN,12,"Noise - Commercial",30
MANHATTAN,12,"Noise - Park",1
MANHATTAN,12,"Noise - Street/Sidewalk",25
MANHATTAN,12,"Noise - Vehicle",12
MANHATTAN,12,"OUTSIDE BUILDING",1
MANHATTAN,12,"Other Enforcement",4
MANHATTAN,12,"Overgrown Tree/Branches",1
MANHATTAN,12,"PAINT/PLASTER",78
MANHATTAN,12,PLUMBING,44
MANHATTAN,12,Panhandling,1
MANHATTAN,12,Plumbing,6
MANHATTAN,12,"Recycling Enforcement",1
MANHATTAN,12,Rodent,28
MANHATTAN,12,"Root/Sewer/Sidewalk Condition",3
MANHATTAN,12,SAFETY,3
MANHATTAN,12,SCRIE,7
MANHATTAN,12,"Sanitation Condition",4
MANHATTAN,12,"Scaffold Safety",1
MANHATTAN,12,"School Maintenance",1
MANHATTAN,12,Sewer,9
MANHATTAN,12,"Sidewalk Condition",8
MANHATTAN,12,"Special Projects Inspection Team (SPIT)",2
MANHATTAN,12,"Street Condition",31
MANHATTAN,12,"Street Light Condition",65
MANHATTAN,12,"Street Sign - Damaged",2
MANHATTAN,12,"Street Sign - Missing",2
MANHATTAN,12,"Taxi Complaint",20
MANHATTAN,12,"Taxi Report",2
MANHATTAN,12,Traffic,4
MANHATTAN,12,"Traffic Signal Condition",28
MANHATTAN,12,"UNSANITARY CONDITION",52
MANHATTAN,12,Vending,3
MANHATTAN,12,"WATER LEAK",23
MANHATTAN,12,WLWP,2
MANHATTAN,12,WNW,1
MANHATTAN,12,"Water Conservation",2
MANHATTAN,12,"Water System",36
MANHATTAN,13,APPLIANCE,7
MANHATTAN,13,"Air Quality",15
MANHATTAN,13,"Animal Abuse",4
MANHATTAN,13,"Animal in a Park",1
MANHATTAN,13,Asbestos,5
MANHATTAN,13,"BEST/Site Safety",3
MANHATTAN,13,"Bike/Roller/Skate Chronic",1
MANHATTAN,13,"Blocked Driveway",7
MANHATTAN,13,Boilers,2
MANHATTAN,13,"Broken Muni Meter",38
MANHATTAN,13,"Broken Parking Meter",2
MANHATTAN,13,"Building/Use",7
MANHATTAN,13,"Consumer Complaint",23
MANHATTAN,13,"Cranes and Derricks",1
